epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2.9,0.00032425696292758894,2.9102,68000,2.859375,4.5039,13321.676,83.26,,,,,
2.94,0.0003221398405713544,2.9094,69000,2.85546875,4.5241,13262.267,82.889,,,,,
2.98,0.0003200006624670754,2.9079,70000,2.853515625,4.5502,13186.256,82.414,,,,,
3.03,0.0003178376411659668,2.904,71000,2.857421875,4.5579,13163.968,82.275,,,,,
3.07,0.0003156554932393006,2.9034,72000,2.859375,4.6483,12908.032,80.675,,,,,
3.11,0.00031345246049399594,2.9016,73000,2.86328125,4.4098,13605.934,85.037,,,,,
3.15,0.0003112289407489377,2.9006,74000,2.859375,4.5391,13218.607,82.616,,,,,
3.2,0.0003089853355225087,2.8986,75000,2.85546875,4.616,12998.393,81.24,,,,,
3.24,0.0003067220499600845,2.8975,76000,2.853515625,4.5816,13095.738,81.848,,,,,
3.28,0.0003044394927608733,2.8947,77000,2.8515625,4.5124,13296.683,83.104,,,,,
3.33,0.0003021380761041135,2.8948,78000,2.8515625,4.5069,13313.041,83.207,,,,,
3.37,0.0002998182155746438,2.8923,79000,2.849609375,4.5542,13174.634,82.341,,,,,
3.41,0.0002974803300878573,2.89,80000,2.84765625,4.5107,13301.616,83.135,,,,,
3.45,0.0002951248418140551,2.8882,81000,2.837890625,4.5442,13203.666,82.523,,,,,
3.5,0.0002927521761022111,2.8883,82000,2.857421875,4.5294,13246.735,82.792,,,,,
3.54,0.0002903627614031643,2.8878,83000,2.83984375,4.6375,12938.063,80.863,,,,,
3.58,0.0002879570291922491,2.884,84000,2.8515625,4.5397,13216.872,82.605,,,,,
3.62,0.00028553541389138114,2.8844,85000,2.84375,4.5945,13058.952,81.618,,,,,
3.67,0.0002830983527906099,2.8818,86000,2.833984375,4.6203,12986.305,81.164,,,,,
3.71,0.0002806462859691541,2.8822,87000,2.8359375,4.5668,13138.393,82.115,,,,,
3.75,0.00027817965621593297,2.8783,88000,2.8359375,4.5115,13299.287,83.121,,,,,
3.79,0.0002756989089496085,2.8784,89000,2.8359375,4.5643,13145.359,82.158,,,,,
3.84,0.0002732044921381526,2.8781,90000,2.830078125,4.5497,13187.596,82.422,,,,,
3.88,0.00027069685621795386,2.8753,91000,2.837890625,4.5449,13201.523,82.51,,,,,
3.92,0.00026817645401247927,2.8726,92000,2.826171875,4.5875,13079.101,81.744,,,,,
3.97,0.0002656437406505038,2.8731,93000,2.826171875,4.6087,13018.778,81.367,,,,,
4.01,0.0002630966205842428,2.8701,94000,2.83203125,4.5958,13055.395,81.596,,,,,
4.05,0.0002605406479306737,2.8689,95000,2.826171875,4.6133,13005.923,81.287,,,,,
4.09,0.0002579763177642391,2.8669,96000,2.82421875,4.519,13277.36,82.984,,,,,
4.14,0.00025539636925217795,2.8656,97000,2.8203125,4.433,13534.891,84.593,,,,,
4.18,0.0002528089921699605,2.8663,98000,2.826171875,4.559,13160.812,82.255,,,,,
4.22,0.0002502120789542395,2.8644,99000,2.826171875,4.5278,13251.486,82.822,,,,,
4.26,0.00024760609854998256,2.8639,100000,2.83203125,4.5188,13277.877,82.987,,,,,
4.31,0.0002449915215394906,2.8633,101000,2.818359375,4.5978,13049.614,81.56,,,,,
4.35,0.00024236882005742097,2.8594,102000,2.818359375,4.6465,12913.009,80.706,,,,,
4.39,0.00023973846770553064,2.8592,103000,2.81640625,4.6614,12871.759,80.448,,,,,
4.43,0.00023710093946715404,2.8573,104000,2.826171875,4.5428,13207.768,82.549,,,,,
4.48,0.00023445936168696587,2.8581,105000,2.814453125,4.6673,12855.462,80.347,,,,,
4.52,0.00023180626165730458,2.8562,106000,2.818359375,4.4683,13427.872,83.924,,,,,
4.56,0.0002291500681872906,2.8529,107000,2.810546875,4.6562,12886.039,80.538,,,,,
4.6,0.0002264886108610572,2.8524,108000,2.81640625,4.4954,13346.986,83.419,,,,,
4.65,0.00022382237027880782,2.8518,109000,2.810546875,4.593,13063.36,81.646,,,,,
4.69,0.00022115182790449588,2.85,110000,2.81640625,4.6151,13000.755,81.255,,,,,
4.73,0.00021847746597888307,2.8497,111000,2.810546875,4.5767,13109.979,81.937,,,,,
4.78,0.0002157997674324574,2.8473,112000,2.8203125,22.0581,2720.087,17.001,,,,,
4.82,0.00021311921579822657,2.8455,113000,2.81640625,5.4649,10979.206,68.62,,,,,
4.86,0.00021043629512440282,2.8467,114000,2.80859375,4.8292,12424.408,77.653,,,,,
4.9,0.00020774880161208116,2.8418,115000,2.798828125,4.5732,13119.78,81.999,,,,,
4.95,0.0002050652849023198,2.8428,116000,2.8046875,4.6455,12915.679,80.723,,,,,
4.99,0.0002023754751338742,2.8426,117000,2.8046875,4.6668,12856.695,80.354,,,,,
5.03,0.0001996879258403466,2.84,118000,2.80859375,4.6974,12773.123,79.832,,,,,
5.07,0.0001970004329004952,2.8379,119000,2.802734375,4.5282,13250.253,82.814,,,,,
5.12,0.00019431348161597824,2.8369,120000,2.80078125,4.4878,13369.643,83.56,,,,,
5.16,0.0001916275571906429,2.8361,121000,2.794921875,4.5776,13107.259,81.92,,,,,
5.2,0.0001889431446429083,2.8348,122000,2.794921875,4.6095,13016.633,81.354,,,,,
5.24,0.0001862607287181821,2.8339,123000,2.796875,4.6498,12903.819,80.649,,,,,
5.29,0.00018358079380132597,2.8328,124000,2.80078125,4.5508,13184.513,82.403,,,,,
5.33,0.00018090382382918656,2.8318,125000,2.798828125,4.5873,13079.46,81.747,,,,,
5.37,0.00017823030220320734,2.8299,126000,2.80078125,4.4987,13337.136,83.357,,,,,
5.41,0.00017556071170213687,2.829,127000,2.8046875,4.5452,13200.787,82.505,,,,,
5.46,0.00017289553439484953,2.829,128000,2.791015625,4.4482,13488.57,84.304,,,,,
5.5,0.00017023525155329488,2.8265,129000,2.794921875,4.4708,13420.468,83.878,,,,,
5.54,0.0001675803435655903,2.8245,130000,2.787109375,4.5612,13154.318,82.214,,,,,
5.59,0.00016493128984927397,2.8237,131000,2.783203125,4.4682,13428.142,83.926,,,,,
5.63,0.00016228856876473208,2.8224,132000,2.80859375,4.6171,12995.216,81.22,,,,,
5.67,0.00015965265752881805,2.8226,133000,2.796875,4.4415,13508.864,84.43,,,,,
5.71,0.00015702403212867761,2.821,134000,2.794921875,4.7229,12704.084,79.401,,,,,
5.76,0.00015440316723579596,2.8219,135000,2.7890625,4.5241,13262.392,82.89,,,,,
5.8,0.00015179314709244963,2.8204,136000,2.779296875,4.6076,13021.96,81.387,,,,,
5.84,0.00014918661056540994,2.8185,137000,2.7890625,4.492,13357.077,83.482,,,,,
5.88,0.00014659186078241798,2.8162,138000,2.779296875,4.5233,13264.752,82.905,,,,,
5.93,0.00014400417262042217,2.8161,139000,2.77734375,4.5522,13180.381,82.377,,,,,
5.97,0.0001414291886570704,2.8155,140000,2.775390625,4.581,13097.495,81.859,,,,,
6.01,0.0001388647812840572,2.8139,141000,2.7890625,4.6241,12975.618,81.098,,,,,
6.05,0.00013631141357651563,2.8128,142000,2.771484375,4.5925,13064.761,81.655,,,,,
6.1,0.00013376954661605946,2.8101,143000,2.791015625,4.6065,13025.053,81.407,,,,,
6.14,0.00013123963940752276,2.8115,144000,2.771484375,4.5318,13239.642,82.748,,,,,
6.18,0.0001287221487960733,2.8104,145000,2.767578125,4.5334,13235.002,82.719,,,,,
6.22,0.00012621752938471692,2.8076,146000,2.77734375,4.6037,13032.923,81.456,,,,,
6.27,0.00012372623345220557,2.8058,147000,2.76953125,4.5264,13255.687,82.848,,,,,
6.31,0.00012125118383801577,2.8052,148000,2.775390625,4.5317,13240.134,82.751,,,,,
6.35,0.00011878540902786492,2.8045,149000,2.771484375,4.5583,13162.703,82.267,,,,,
6.4,0.0001163367727394161,2.8042,150000,2.765625,4.5534,13176.956,82.356,,,,,
6.44,0.00011390324417546092,2.8019,151000,2.765625,4.5769,13109.394,81.934,,,,,
6.48,0.00011148526277732027,2.802,152000,2.787109375,4.5535,13176.677,82.354,,,,,
6.52,0.00010908326517884142,2.7994,153000,2.76171875,4.5398,13216.553,82.603,,,,,
6.57,0.00010669530552895344,2.8007,154000,2.771484375,4.5544,13174.109,82.338,,,,,
6.61,0.00010432895340633335,2.7981,155000,2.771484375,4.5479,13192.988,82.456,,,,,
6.65,0.00010197515274366946,2.7981,156000,2.7578125,4.523,13265.654,82.91,,,,,
6.69,9.964141571434355e-05,2.7979,157000,2.77734375,4.5077,13310.691,83.192,,,,,
6.74,9.732580122094654e-05,2.797,158000,2.779296875,4.54,13215.932,82.6,,,,,
6.78,9.50264374667569e-05,2.7971,159000,2.763671875,4.6001,13043.157,81.52,,,,,
6.82,9.274833832427853e-05,2.7939,160000,2.763671875,4.5188,13277.941,82.987,,,,,
6.86,9.048960645472451e-05,2.7937,161000,2.771484375,4.5755,13113.304,81.958,,,,,
6.91,8.825064973500694e-05,2.7912,162000,2.76953125,4.5685,13133.416,82.084,,,,,
6.95,8.603187247108412e-05,2.7929,163000,2.751953125,4.6284,12963.492,81.022,,,,,
6.99,8.383586529988479e-05,2.7904,164000,2.755859375,4.6477,12909.486,80.684,,,,,
7.03,8.165645524229329e-05,2.7903,165000,2.76171875,4.6215,12982.926,81.143,,,,,
7.08,7.950060538079802e-05,2.7879,166000,2.76171875,5.2124,11510.932,71.943,,,,,
7.12,7.736651503916806e-05,2.7896,167000,2.7578125,4.7207,12709.975,79.437,,,,,
7.16,7.525456958681799e-05,2.7867,168000,2.76171875,4.5358,13228.074,82.675,,,,,
7.21,7.316515039428647e-05,2.7843,169000,2.76171875,4.4818,13387.555,83.672,,,,,
7.25,7.109863476436882e-05,2.7832,170000,2.763671875,4.5304,13244.005,82.775,,,,,
7.29,6.905539586398457e-05,2.7851,171000,2.7578125,4.5811,13097.391,81.859,,,,,
7.33,6.70358026567921e-05,2.7829,172000,2.76953125,4.5971,13051.729,81.573,,,,,
7.38,6.504021983656119e-05,2.7842,173000,2.7578125,4.5779,13106.566,81.916,,,,,
7.42,6.306900776131826e-05,2.7821,174000,2.755859375,4.673,12839.582,80.247,,,,,
7.46,6.112252238827328e-05,2.7821,175000,2.75390625,4.6253,12972.187,81.076,,,,,
7.5,5.920111520954188e-05,2.7809,176000,2.755859375,4.6366,12940.509,80.878,,,,,
7.55,5.7303248161611164e-05,2.7786,177000,2.751953125,4.5727,13121.467,82.009,,,,,
7.59,5.5433059634238285e-05,2.7804,178000,2.744140625,4.5852,13085.491,81.784,,,,,
7.63,5.358897669204841e-05,2.7777,179000,2.740234375,4.5745,13116.128,81.976,,,,,
7.67,5.17713323355479e-05,2.7779,180000,2.7578125,4.5979,13049.34,81.558,,,,,
7.72,4.998045479102038e-05,2.776,181000,2.75390625,4.6422,12924.922,80.781,,,,,
7.76,4.821666745125675e-05,2.7757,182000,2.755859375,4.7204,12710.863,79.443,,,,,
7.8,4.648028881715703e-05,2.7756,183000,2.748046875,4.5556,13170.593,82.316,,,,,
7.84,4.4771632440216695e-05,2.7751,184000,2.7578125,4.6235,12977.29,81.108,,,,,
7.89,4.3091006865905994e-05,2.7741,185000,2.7421875,4.6489,12906.229,80.664,,,,,
7.93,4.143871557795351e-05,2.7743,186000,2.748046875,4.6336,12948.943,80.931,,,,,
7.97,3.981505694354377e-05,2.7716,187000,2.751953125,4.5204,13273.051,82.957,,,,,
8.02,3.822032415943848e-05,2.7736,188000,2.751953125,4.6202,12986.398,81.165,,,,,
8.06,3.665325284406691e-05,2.7721,189000,2.740234375,4.5728,13120.991,82.006,,,,,
8.1,3.5118782760350344e-05,2.7701,190000,2.75390625,4.5829,13092.243,81.827,,,,,
8.14,3.361104146680716e-05,2.77,191000,2.751953125,4.5557,13170.234,82.314,,,,,
8.19,3.213486902031608e-05,2.7711,192000,2.748046875,4.5946,13058.902,81.618,,,,,
8.23,3.0689009295841444e-05,2.7681,193000,2.744140625,4.7187,12715.465,79.472,,,,,
8.27,2.9272322084379865e-05,2.7659,194000,2.7578125,4.5649,13143.835,82.149,,,,,
8.31,2.7887896540069468e-05,2.7648,195000,2.73828125,4.6359,12942.568,80.891,,,,,
8.36,2.653455062687351e-05,2.7659,196000,2.75,4.6244,12974.713,81.092,,,,,
8.4,2.5212528729067786e-05,2.7667,197000,2.748046875,4.6214,12983.2,81.145,,,,,
8.44,2.3922069574505112e-05,2.7663,198000,2.74609375,4.6401,12930.64,80.817,,,,,
8.48,2.266340619150653e-05,2.7624,199000,2.75390625,4.5973,13051.141,81.57,,,,,
8.53,2.143797764917932e-05,2.7652,200000,2.73828125,4.5825,13093.256,81.833,,,,,
8.57,2.0242370104384433e-05,2.7655,201000,2.748046875,4.6393,12932.978,80.831,,,,,
8.61,1.9080434585717334e-05,2.7638,202000,2.7421875,4.6142,13003.21,81.27,,,,,
8.65,1.7951169130581168e-05,2.7637,203000,2.734375,4.5813,13096.798,81.855,,,,,
8.7,1.6853696706899667e-05,2.7638,204000,2.73828125,4.5582,13163.049,82.269,,,,,
8.74,1.5790410405717694e-05,2.7635,205000,2.736328125,4.5973,13051.143,81.57,,,,,
8.78,1.4759373948383115e-05,2.7637,206000,2.744140625,4.5253,13258.727,82.867,,,,,
8.83,1.3762835559142595e-05,2.7638,207000,2.73828125,4.5496,13188.04,82.425,,,,,
8.87,1.2799927473955464e-05,2.7629,208000,2.734375,4.5315,13240.651,82.754,,,,,
8.91,1.1871736648132103e-05,2.7625,209000,2.73046875,4.4809,13390.262,83.689,,,,,
8.95,1.0975691630886364e-05,2.762,210000,2.740234375,4.5873,13079.634,81.748,,,,,
9.0,1.011469328956447e-05,2.7616,211000,2.744140625,4.4205,13573.103,84.832,,,,,
9.04,9.287173718414322e-06,2.7603,212000,2.73828125,4.6684,12852.28,80.327,,,,,
9.08,8.494937363390465e-06,2.759,213000,2.75,4.6505,12901.796,80.636,,,,,
9.12,7.737282578074024e-06,2.7605,214000,2.736328125,4.6297,12959.858,80.999,,,,,
9.17,7.014346178126285e-06,2.761,215000,2.728515625,4.6425,12924.079,80.775,,,,,
9.21,6.326258709837562e-06,2.759,216000,2.7265625,4.6272,12966.916,81.043,,,,,
9.25,5.6731444265535334e-06,2.7588,217000,2.734375,4.5418,13210.639,82.566,,,,,
9.29,5.054520242964555e-06,2.7599,218000,2.732421875,4.575,13114.828,81.968,,,,,
9.34,4.471735098653862e-06,2.7593,219000,2.734375,4.5248,13260.145,82.876,,,,,
9.38,3.923727723075188e-06,2.7607,220000,2.7421875,4.5979,13049.336,81.558,,,,,
9.42,3.4116930724886755e-06,2.7584,221000,2.736328125,9.6536,6215.295,38.846,,,,,
9.46,2.9351579128612306e-06,2.7584,222000,2.7421875,5.2604,11406.003,71.288,,,,,
9.51,2.4946318670699297e-06,2.7585,223000,2.734375,4.6407,12929.171,80.807,,,,,
9.55,2.088923847274016e-06,2.7592,224000,2.74609375,4.7181,12716.907,79.481,,,,,
9.59,1.7193777524301847e-06,2.7597,225000,2.74609375,4.56,13157.755,82.236,,,,,
9.64,1.3856367431830164e-06,2.7593,226000,2.72265625,4.7135,12729.464,79.559,,,,,
9.68,1.0877610857615406e-06,2.7574,227000,2.7421875,4.5557,13170.224,82.314,,,,,
9.72,8.258045699072625e-07,2.7584,228000,2.740234375,4.5569,13166.73,82.292,,,,,
9.76,5.996063162962307e-07,2.7588,229000,2.728515625,4.5327,13237.079,82.732,,,,,
9.81,4.0965956102567704e-07,2.7589,230000,2.73046875,4.6439,12920.232,80.751,,,,,
9.85,2.5575439742793196e-07,2.7576,231000,2.74609375,4.6533,12894.183,80.589,,,,,
9.89,1.3791861736434097e-07,2.7587,232000,2.732421875,4.5922,13065.693,81.661,,,,,
9.93,5.617349936499761e-08,2.7581,233000,2.732421875,4.5792,13102.838,81.893,,,,,
9.98,1.0533804786372336e-08,2.7581,234000,2.744140625,4.5998,13043.908,81.524,,,,,
10.0,,,234550,,,,,9.800781183435407e+17,2.8683025923976766,16874.51,2223.896,13.9
