epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
3.71,0.00028062659042870584,2.4946,87000,2.55078125,6.5404,9173.768,57.336,,,,,
3.75,0.00027815984584969475,2.4912,88000,2.546875,6.69,8968.676,56.054,,,,,
3.79,0.0002756789873348933,2.4895,89000,2.55078125,6.7162,8933.647,55.835,,,,,
3.84,0.0002731844628723625,2.4896,90000,2.546875,6.6943,8962.868,56.018,,,,,
3.88,0.0002706767229179304,2.4859,91000,2.546875,6.6575,9012.333,56.327,,,,,
3.92,0.00026815369104602117,2.4841,92000,2.53515625,6.5776,9121.859,57.012,,,,,
3.97,0.00026562086884815374,2.4829,93000,2.53125,6.7056,8947.703,55.923,,,,,
4.01,0.000263076196975823,2.4806,94000,2.53515625,6.4917,9242.515,57.766,,,,,
4.05,0.00026052013494036767,2.4777,95000,2.53515625,6.6565,9013.763,56.336,,,,,
4.09,0.0002579531443099377,2.4745,96000,2.53515625,6.6929,8964.716,56.029,,,,,
4.14,0.00025537568862614505,2.4742,97000,2.529296875,6.6188,9065.032,56.656,,,,,
4.18,0.00025278823332035836,2.4738,98000,2.53515625,6.727,8919.239,55.745,,,,,
4.22,0.0002501912456296562,2.4725,99000,2.53125,6.7368,8906.345,55.665,,,,,
4.26,0.0002475851945124548,2.471,100000,2.5390625,6.5106,9215.794,57.599,,,,,
4.31,0.00024497055056382414,2.4689,101000,2.521484375,6.6583,9011.316,56.321,,,,,
4.35,0.00024234515663015908,2.4678,102000,2.521484375,6.5343,9182.316,57.389,,,,,
4.39,0.0002397147375083438,2.4645,103000,2.51953125,6.6223,9060.253,56.627,,,,,
4.43,0.00023707714678519005,2.4637,104000,2.52734375,6.5746,9126.097,57.038,,,,,
4.48,0.00023443286075112144,2.4638,105000,2.515625,6.6941,8963.086,56.019,,,,,
4.52,0.00023178235690558664,2.4614,106000,2.517578125,6.613,9073.086,56.707,,,,,
4.56,0.00022912611387083324,2.458,107000,2.515625,6.5615,9144.303,57.152,,,,,
4.6,0.0002264646113054791,2.4566,108000,2.521484375,11.3697,5277.169,32.982,,,,,
4.65,0.0002237983298178968,2.457,109000,2.5078125,6.6383,9038.416,56.49,,,,,
4.69,0.00022112775087942632,2.4528,110000,2.51171875,6.6658,9001.236,56.258,,,,,
4.73,0.00021845335673743207,2.4541,111000,2.509765625,6.6429,9032.23,56.451,,,,,
4.78,0.00021577294841346975,2.4512,112000,2.513671875,6.6244,9057.446,56.609,,,,,
4.82,0.00021309237066592985,2.4487,113000,2.515625,6.702,8952.614,55.954,,,,,
4.86,0.00021040942872643288,2.4493,114000,2.50390625,6.4579,9291.008,58.069,,,,,
4.9,0.0002077246070748273,2.4436,115000,2.5,6.5453,9166.89,57.293,,,,,
4.95,0.00020503570108818098,2.4447,116000,2.50390625,6.5483,9162.752,57.267,,,,,
4.99,0.00020235126416430724,2.4443,117000,2.498046875,6.6396,9036.678,56.479,,,,,
5.03,0.00019966102292028737,2.4397,118000,2.501953125,6.4982,9233.37,57.709,,,,,
5.07,0.00019697353299787823,2.4381,119000,2.501953125,6.6097,9077.504,56.734,,,,,
5.12,0.00019428658958832974,2.4359,120000,2.4921875,6.6754,8988.267,56.177,,,,,
5.16,0.00019160067789406694,2.4353,121000,2.486328125,6.8051,8816.88,55.106,,,,,
5.2,0.00018891359677106258,2.4339,122000,2.4921875,6.7824,8846.458,55.29,,,,,
5.24,0.00018623388944199136,2.4318,123000,2.486328125,6.7333,8910.962,55.694,,,,,
5.29,0.00018355130062416944,2.4315,124000,2.498046875,6.7615,8873.737,55.461,,,,,
5.33,0.00018087436599080564,2.4302,125000,2.486328125,6.5785,9120.66,57.004,,,,,
5.37,0.0001782008850230348,2.4264,126000,2.494140625,6.656,9014.427,56.34,,,,,
5.41,0.0001755313404922633,2.4256,127000,2.494140625,6.746,8894.151,55.588,,,,,
5.46,0.00017286354903980504,2.425,128000,2.484375,6.6708,8994.403,56.215,,,,,
5.5,0.0001702033279123592,2.4225,129000,2.482421875,6.7395,8902.77,55.642,,,,,
5.54,0.00016754848740346557,2.4218,130000,2.478515625,6.6242,9057.76,56.611,,,,,
5.59,0.00016489950691847688,2.4187,131000,2.474609375,6.6855,8974.704,56.092,,,,,
5.63,0.0001622568648045556,2.4181,132000,2.48828125,6.8869,8712.162,54.451,,,,,
5.67,0.0001596210382642946,2.4169,133000,2.484375,6.6798,8982.285,56.139,,,,,
5.71,0.00015699250326954556,2.4166,134000,2.474609375,6.6399,9036.347,56.477,,,,,
5.76,0.00015436911513242777,2.4152,135000,2.48046875,6.6643,9003.2,56.27,,,,,
5.8,0.00015175659427609027,2.414,136000,2.458984375,6.7264,8920.113,55.751,,,,,
5.84,0.00014915538701249265,2.4122,137000,2.47265625,6.5229,9198.369,57.49,,,,,
5.88,0.00014655815782299412,2.4089,138000,2.458984375,6.6334,9045.198,56.532,,,,,
5.93,0.00014397318094863838,2.4093,139000,2.46484375,6.6387,9037.893,56.487,,,,,
5.97,0.00014139832127599958,2.4077,140000,2.4609375,6.58,9118.586,56.991,,,,,
6.01,0.00013883404376766428,2.4037,141000,2.46875,6.7016,8953.061,55.957,,,,,
6.05,0.0001362808114753146,2.4021,142000,2.4609375,6.7179,8931.376,55.821,,,,,
6.1,0.00013373908545611168,2.3999,143000,2.46484375,6.3984,9377.302,58.608,,,,,
6.14,0.0001312093246894385,2.401,144000,2.453125,6.6221,9060.508,56.628,,,,,
6.18,0.00012868947251103724,2.399,145000,2.447265625,6.846,8764.29,54.777,,,,,
6.22,0.00012618252322583703,2.3968,146000,2.458984375,6.7245,8922.585,55.766,,,,,
6.27,0.00012369141721089695,2.3944,147000,2.447265625,6.6507,9021.653,56.385,,,,,
6.31,0.00012121409083467059,2.3929,148000,2.453125,6.5829,9114.539,56.966,,,,,
6.35,0.00011875099144739303,2.393,149000,2.4453125,6.6895,8969.243,56.058,,,,,
6.4,0.00011630256383022033,2.3904,150000,2.453125,6.727,8919.252,55.745,,,,,
6.44,0.00011386925011491221,2.3891,151000,2.4375,6.5389,9175.879,57.349,,,,,
6.48,0.00011145390196224306,2.389,152000,2.46484375,6.482,9256.363,57.852,,,,,
6.52,0.00010904971919140288,2.3861,153000,2.439453125,6.6699,8995.694,56.223,,,,,
6.57,0.00010666437228366426,2.3856,154000,2.439453125,6.6802,8981.777,56.136,,,,,
6.61,0.00010429351744536586,2.3834,155000,2.447265625,6.7398,8902.404,55.64,,,,,
6.65,0.00010194232443873553,2.3823,156000,2.427734375,6.5459,9166.11,57.288,,,,,
6.69,9.960883847491694e-05,2.3831,157000,2.4453125,6.6361,9041.462,56.509,,,,,
6.74,9.729117247689277e-05,2.3818,158000,2.451171875,6.723,8924.59,55.779,,,,,
6.78,9.499438022608398e-05,2.3804,159000,2.439453125,6.6084,9079.325,56.746,,,,,
6.82,9.27188201553249e-05,2.3766,160000,2.439453125,6.53,9188.414,57.428,,,,,
6.86,9.04580921127966e-05,2.377,161000,2.4375,6.6343,9043.856,56.524,,,,,
6.91,8.821941540340708e-05,2.3745,162000,2.43359375,6.7996,8824.101,55.151,,,,,
6.95,8.600092379004038e-05,2.3735,163000,2.421875,6.6904,8968.027,56.05,,,,,
6.99,8.380301788311014e-05,2.3738,164000,2.42578125,6.4945,9238.579,57.741,,,,,
7.03,8.162392611729451e-05,2.3698,165000,2.435546875,6.6323,9046.653,56.542,,,,,
7.08,7.946840010628155e-05,2.3684,166000,2.4296875,6.9867,8587.736,53.673,,,,,
7.12,7.733463943069257e-05,2.3688,167000,2.423828125,6.6132,9072.724,56.705,,,,,
7.16,7.522302940041195e-05,2.3656,168000,2.419921875,6.6457,9028.4,56.428,,,,,
7.21,7.313187157111266e-05,2.3645,169000,2.4296875,6.4702,9273.243,57.958,,,,,
7.25,7.106778244687928e-05,2.361,170000,2.423828125,6.5677,9135.655,57.098,,,,,
7.29,6.902286272571542e-05,2.3633,171000,2.41796875,6.7311,8913.817,55.711,,,,,
7.33,6.700365120705257e-05,2.3613,172000,2.435546875,6.4681,9276.36,57.977,,,,,
7.38,6.500845588119049e-05,2.362,173000,2.419921875,6.7361,8907.286,55.671,,,,,
7.42,6.303567657649605e-05,2.3614,174000,2.427734375,6.7814,8847.726,55.298,,,,,
7.46,6.108961503248043e-05,2.3607,175000,2.42578125,6.8484,8761.155,54.757,,,,,
7.5,5.916863762511746e-05,2.3584,176000,2.416015625,6.5188,9204.209,57.526,,,,,
7.55,5.727309124034943e-05,2.3551,177000,2.41796875,6.6345,9043.593,56.522,,,,,
7.59,5.540331817183972e-05,2.3567,178000,2.40625,6.5846,9112.111,56.951,,,,,
7.63,5.355965605916202e-05,2.3547,179000,2.40234375,6.7069,8945.983,55.912,,,,,
7.67,5.17424378268301e-05,2.3528,180000,2.42578125,7.0132,8555.332,53.471,,,,,
7.72,4.9950212907013005e-05,2.352,181000,2.416015625,6.8999,8695.733,54.348,,,,,
7.76,4.818688933176092e-05,2.3504,182000,2.4140625,6.7006,8954.404,55.965,,,,,
7.8,4.6450979839441156e-05,2.3507,183000,2.408203125,6.6097,9077.594,56.735,,,,,
7.84,4.4742797896832575e-05,2.3492,184000,2.41796875,6.7431,8898.03,55.613,,,,,
7.89,4.306098428386594e-05,2.3499,185000,2.400390625,6.5274,9191.997,57.45,,,,,
7.93,4.141084543725855e-05,2.348,186000,2.412109375,6.5361,9179.846,57.374,,,,,
7.97,3.978606624932819e-05,2.3456,187000,2.4140625,6.6702,8995.187,56.22,,,,,
8.02,3.8191857308574975e-05,2.346,188000,2.41015625,6.5678,9135.519,57.097,,,,,
8.06,3.662686733200309e-05,2.3445,189000,2.3984375,6.8368,8776.022,54.85,,,,,
8.1,3.5091378922115114e-05,2.3424,190000,2.412109375,6.6103,9076.762,56.73,,,,,
8.14,3.358566935408465e-05,2.343,191000,2.404296875,6.7973,8826.977,55.169,,,,,
8.19,3.210854853468934e-05,2.3433,192000,2.40234375,6.6861,8973.882,56.087,,,,,
8.23,3.066323739643613e-05,2.3399,193000,2.404296875,6.57,9132.409,57.078,,,,,
8.27,2.9247103981121913e-05,2.3381,194000,2.412109375,6.6779,8984.852,56.155,,,,,
8.31,2.7863236235305888e-05,2.3355,195000,2.396484375,6.783,8845.589,55.285,,,,,
8.36,2.6510452573708742e-05,2.3361,196000,2.40234375,6.7591,8876.893,55.481,,,,,
8.4,2.519030431300522e-05,2.3375,197000,2.400390625,6.5985,9092.936,56.831,,,,,
8.44,2.3899108976944828e-05,2.3365,198000,2.400390625,6.6923,8965.522,56.035,,,,,
8.48,2.264226396417133e-05,2.3337,199000,2.40625,6.8684,8735.722,54.598,,,,,
8.53,2.141495930877686e-05,2.3352,200000,2.388671875,6.7356,8907.911,55.674,,,,,
8.57,2.0221146525110423e-05,2.3349,201000,2.400390625,6.7079,8944.738,55.905,,,,,
8.61,1.9059797817681834e-05,2.3332,202000,2.39453125,6.5707,9131.501,57.072,,,,,
8.65,1.7931122900327036e-05,2.3333,203000,2.392578125,6.5549,9153.427,57.209,,,,,
8.7,1.6834245230861966e-05,2.3334,204000,2.392578125,6.7055,8947.842,55.924,,,,,
8.74,1.5771556603441586e-05,2.3323,205000,2.392578125,6.6733,8991.09,56.194,,,,,
8.78,1.4742135549576175e-05,2.3326,206000,2.40625,6.5702,9132.173,57.076,,,,,
8.83,1.3747148137305266e-05,2.3328,207000,2.39453125,6.5212,9200.755,57.505,,,,,
8.87,1.278478010658819e-05,2.3319,208000,2.388671875,6.6714,8993.622,56.21,,,,,
8.91,1.1855306498319874e-05,2.3307,209000,2.3828125,6.7296,8915.884,55.724,,,,,
8.95,1.0959875702131261e-05,2.3294,210000,2.38671875,6.7086,8943.793,55.899,,,,,
9.0,1.0100337947749073e-05,2.3306,211000,2.396484375,6.7038,8950.133,55.938,,,,,
9.04,9.2742134913399e-06,2.3281,212000,2.388671875,6.6533,9018.086,56.363,,,,,
9.08,8.482529884641732e-06,2.3262,213000,2.39453125,6.8381,8774.411,54.84,,,,,
9.12,7.724689603261758e-06,2.3276,214000,2.3828125,6.657,9013.045,56.332,,,,,
